subject,party,poll_start,poll_end,pollster,grade,sample_size,population,poll_weight,poll_influence,approve,disapprove,approve_adjusted,disapprove_adjusted,registered_voter,likely_voter
Trump,D,2020-03-22,2020-03-25,Global Strategy Group/GBAO (Navigator Research),B/C,105.315,registered voter,0.08758426,0,18,78,18.688435,76.994922,TRUE,FALSE
Trump,D,2020-03-24,2020-03-25,SurveyUSA,A,371,unregistered,0.70540001,0,22,76,21.528605,77.688586,FALSE,FALSE
Trump,D,2020-03-24,2020-03-26,Harris Insights & Analytics,B+,903,registered voter,0.59675405,0,21,79,15.590575,83.569725,TRUE,FALSE
Trump,D,2020-03-23,2020-03-26,McLaughlin & Associates,C/D,360,likely voter,0.4387998,0,25,72,23.421883,73.199939,TRUE,TRUE
Trump,D,2020-03-24,2020-03-26,Morning Consult,B,782,unregistered,0.30324962,0,22,72,21.171043,75.0015,FALSE,FALSE
Trump,D,2020-03-23,2020-03-26,Global Strategy Group/GBAO (Navigator Research),B/C,105.525,registered voter,0.08542311,0,17,82,17.688435,80.994922,TRUE,FALSE
Trump,D,2020-03-24,2020-03-27,Global Strategy Group/GBAO (Navigator Research),B/C,107.31,registered voter,0.08494609,0,16,81,16.688435,79.994922,TRUE,FALSE
Trump,D,2020-03-25,2020-03-26,YouGov,B+,565,unregistered,0.31027816,0,17,79,16.208881,80.732777,FALSE,FALSE
Trump,D,2020-03-26,2020-03-27,Harris Insights & Analytics,B+,351,registered voter,0.24191246,0,29,71,23.590575,75.569725,TRUE,FALSE
Trump,D,2020-03-26,2020-03-29,AP-NORC,NA,486.22,unregistered,0.80349017,0,14,86,15.594473,83.693455,FALSE,FALSE
Trump,D,2020-03-25,2020-03-30,Kaiser Family Foundation,NA,364,unregistered,0.73160855,0,21,77,20.672957,77.18685,FALSE,FALSE
Trump,D,2020-03-25,2020-03-30,Global Strategy Group/GBAO (Navigator Research),B/C,71.19,registered voter,0.05414835,0,19,79,19.688435,77.994922,TRUE,FALSE
Trump,D,2020-03-27,2020-03-29,Morning Consult,B,827,unregistered,0.33131839,0,22,69,21.171043,72.0015,FALSE,FALSE
Trump,D,2020-03-26,2020-03-29,Research America Inc.,B/C,132,unregistered,0.2516091,0,22,NA,21.56143,NA,FALSE,FALSE
Trump,D,2020-03-25,2020-03-30,YouGov,B+,765,unregistered,0.41113889,0,18,83,17.208881,84.732777,FALSE,FALSE
Trump,D,2020-03-26,2020-03-29,Change Research,B-,443,likely voter,0.67781272,0,19,81,20.501987,78.562809,TRUE,TRUE
Trump,D,2020-03-26,2020-03-31,Global Strategy Group/GBAO (Navigator Research),B/C,71.19,registered voter,0.05304404,0,18,78,18.688435,76.994922,TRUE,FALSE
Trump,D,2020-03-27,2020-03-31,YouGov,B+,378,unregistered,0.20180459,0,24,75,23.208881,76.732777,FALSE,FALSE
Trump,D,2020-03-28,2020-03-30,Civiqs,B-,496.65,unregistered,0.70072386,0,8,87,11.491933,83.67395,FALSE,FALSE
Trump,D,2020-03-27,2020-03-30,Selzer & Co.,A+,396,unregistered,0.8699651,0,24,72,23.916618,72.480865,FALSE,FALSE
Trump,D,2020-03-26,2020-04-01,UCLA Nationscape,NA,2800,unregistered,0.38869868,0,25,74,20.926265,78.754654,FALSE,FALSE
Trump,D,2020-03-29,2020-03-31,YouGov,B+,540,unregistered,0.2874883,0,22,72,21.208881,73.732777,FALSE,FALSE
Trump,D,2020-03-27,2020-04-01,Global Strategy Group/GBAO (Navigator Research),B/C,212.1,registered voter,0.15514934,0,17,80,17.688435,78.994922,TRUE,FALSE
Trump,D,2020-03-31,2020-04-01,YouGov,B+,708,unregistered,0.37817838,0,18,83,17.208881,84.732777,FALSE,FALSE
Trump,D,2020-03-31,2020-04-01,Morning Consult,B,825,unregistered,0.35116931,0,20,75,19.171043,78.0015,FALSE,FALSE
Trump,D,2020-03-30,2020-04-02,Global Strategy Group/GBAO (Navigator Research),B/C,105.84,registered voter,0.07545489,0,16,81,16.688435,79.994922,TRUE,FALSE
Trump,D,2020-03-31,2020-04-03,Global Strategy Group/GBAO (Navigator Research),B/C,104.685,registered voter,0.07385813,0,18,79,18.688435,77.994922,TRUE,FALSE
Trump,D,2020-04-01,2020-04-02,Ipsos,B-,163,unregistered,0.14739116,0,9,91,8.877775,90.503988,FALSE,FALSE
Trump,D,2020-04-02,2020-04-03,Harris Insights & Analytics,B+,345,registered voter,0.26561354,0,26,74,20.590575,78.569725,TRUE,FALSE
Trump,D,2020-04-03,2020-04-05,Garin-Hart-Yang Research Group,B-,431.29,registered voter,0.72356975,0,NA,79,NA,79.57217,TRUE,FALSE
Trump,D,2020-04-03,2020-04-05,Morning Consult,B,823,unregistered,0.36558142,0,20,75,19.171043,78.0015,FALSE,FALSE
Trump,D,2020-04-03,2020-04-04,YouGov,B+,353,unregistered,0.19068276,0,21,73,20.208881,74.732777,FALSE,FALSE
Trump,D,2020-04-02,2020-04-06,Quinnipiac University,A-,706.18,registered voter,1.1979728,0,12,86,14.363735,83.328424,TRUE,FALSE
Trump,D,2020-04-01,2020-04-06,Global Strategy Group/GBAO (Navigator Research),B/C,70.21,registered voter,0.04869964,0,18,78,18.688435,76.994922,TRUE,FALSE
Trump,D,2020-04-03,2020-04-06,SSRS,C,350.7,unregistered,0.41479912,0,14,85,16.337977,82.170152,FALSE,FALSE
Trump,D,2020-04-03,2020-04-07,Monmouth University,A,308,unregistered,0.62986395,0,16,79,16.930893,78.770735,FALSE,FALSE
Trump,D,2020-04-02,2020-04-07,Global Strategy Group/GBAO (Navigator Research),B/C,70.49,registered voter,0.0484339,0,19,77,19.688435,75.994922,TRUE,FALSE
Trump,D,2020-04-02,2020-04-08,UCLA Nationscape,NA,2800,unregistered,0.35342952,0,20,74,15.926265,78.754654,FALSE,FALSE
Trump,D,2020-04-05,2020-04-07,YouGov,B+,562,unregistered,0.3045034,0,18,76,17.208881,77.732777,FALSE,FALSE
Trump,D,2020-04-04,2020-04-07,Fox News/Beacon Research/Shaw & Co. Research,A,487.08,registered voter,0.92676179,0,17,81,15.580906,82.038449,TRUE,FALSE
Trump,D,2020-04-03,2020-04-08,Global Strategy Group/GBAO (Navigator Research),B/C,143.08,registered voter,0.09760025,0,21,75,21.688435,73.994922,TRUE,FALSE
Trump,D,2020-04-06,2020-04-07,SurveyUSA,A,384,unregistered,0.76520567,0,20,79,19.528605,80.688586,FALSE,FALSE
Trump,D,2020-04-06,2020-04-07,YouGov,B+,544,unregistered,0.29623205,0,11,83,10.208881,84.732777,FALSE,FALSE
Trump,D,2020-04-05,2020-04-09,Global Strategy Group/GBAO (Navigator Research),B/C,171.024,registered voter,0.11620633,0,18,79,18.688435,77.994922,TRUE,FALSE
Trump,D,2020-04-07,2020-04-09,YouGov,B+,696,unregistered,0.38212814,0,15,85,14.208881,86.732777,FALSE,FALSE
Trump,D,2020-04-08,2020-04-09,Ipsos,B-,153,unregistered,0.15784113,0,10,90,9.877775,89.503988,FALSE,FALSE
Trump,D,2020-04-07,2020-04-10,Global Strategy Group/GBAO (Navigator Research),B/C,105.525,registered voter,0.07122794,0,18,80,18.688435,78.994922,TRUE,FALSE
Trump,D,2020-04-06,2020-04-12,SurveyMonkey,C,2259,unregistered,1.2054462,0,22,78,22.589837,76.956735,FALSE,FALSE
Trump,D,2020-04-08,2020-04-11,TargetSmart/William & Mary,B/C,441,registered voter,0.67569673,0,17,81,16.232935,81.636949,TRUE,FALSE
Trump,D,2020-04-08,2020-04-13,Global Strategy Group/GBAO (Navigator Research),B/C,70.42,registered voter,0.04712507,0,15,83,15.688435,81.994922,TRUE,FALSE
Trump,D,2020-04-10,2020-04-12,YouGov,B+,333,unregistered,0.18975852000000001,0,28,67,27.208881,68.732777,FALSE,FALSE
Trump,D,2020-04-08,2020-04-13,SSRS,C,338,unregistered,0.39868261,0,17,83,19.337977,80.170152,FALSE,FALSE
Trump,D,2020-04-10,2020-04-12,Morning Consult,B,855,unregistered,0.40583334,0,18,75,17.171043,78.0015,FALSE,FALSE
Trump,D,2020-04-09,2020-04-15,UCLA Nationscape,NA,2800,unregistered,0.33910375,0,18,77,13.926265,81.754654,FALSE,FALSE
Trump,D,2020-04-10,2020-04-13,Harris Insights & Analytics,B+,1056,registered voter,0.8353795,0,24,76,18.590575,80.569725,TRUE,FALSE
Trump,D,2020-04-09,2020-04-14,Global Strategy Group/GBAO (Navigator Research),B/C,70.21,registered voter,0.04663376,0,15,82,15.688435,80.994922,TRUE,FALSE
Trump,D,2020-04-10,2020-04-15,Global Strategy Group/GBAO (Navigator Research),B/C,213.15,registered voter,0.1408268,0,15,83,15.688435,81.994922,TRUE,FALSE
Trump,D,2020-04-12,2020-04-14,YouGov,B+,516,unregistered,0.29929047,0,16,80,15.208881,81.732777,FALSE,FALSE
Trump,D,2020-04-11,2020-04-14,Civiqs,B-,528,unregistered,0.70274119,0,6,92,9.491933,88.67395,FALSE,FALSE
Trump,D,2020-04-14,2020-04-14,Data for Progress,B,433,unregistered,0.54460546,0,19.65,75.78,18.261225,77.547987,FALSE,FALSE
Trump,D,2020-04-13,2020-04-16,Global Strategy Group/GBAO (Navigator Research),B/C,106.155,registered voter,0.06977984,0,14,84,14.688435,82.994922,TRUE,FALSE
Trump,D,2020-04-14,2020-04-16,Harris Insights & Analytics,B+,877,registered voter,0.71740027,0,23,77,17.590575,81.569725,TRUE,FALSE
Trump,D,2020-04-15,2020-04-16,Ipsos,B-,171,unregistered,0.16740323,0,7,92,6.877775,91.503988,FALSE,FALSE
Trump,D,2020-04-14,2020-04-17,Global Strategy Group/GBAO (Navigator Research),B/C,104.685,registered voter,0.0686021,0,12,86,12.688435,84.994922,TRUE,FALSE
Trump,D,2020-04-14,2020-04-19,ABC News/The Washington Post,A+,331,unregistered,0.66504188,0,18,82,17.59009,81.781705,FALSE,FALSE
Trump,D,2020-04-15,2020-04-19,McLaughlin & Associates,C/D,360,likely voter,0.43040704,0,12,87,10.421883,88.199939,TRUE,TRUE
Trump,D,2020-04-15,2020-04-20,Global Strategy Group/GBAO (Navigator Research),B/C,70.42,registered voter,0.04589384,0,10,88,10.688435,86.994922,TRUE,FALSE
Trump,D,2020-04-17,2020-04-19,YouGov,B+,574,unregistered,0.34284763,0,15,79,14.208881,80.732777,FALSE,FALSE
Trump,D,2020-04-17,2020-04-19,YouGov,B+,343,unregistered,0.20487236,0,19,77,18.208881,78.732777,FALSE,FALSE
Trump,D,2020-04-16,2020-04-20,AP-NORC,NA,454.51,unregistered,0.7371167,0,11,NA,12.594473,NA,FALSE,FALSE
Trump,D,2020-04-17,2020-04-19,Morning Consult,B,789,unregistered,0.37800681,0,19,77,18.171043,80.0015,FALSE,FALSE
Trump,D,2020-04-17,2020-04-20,American Research Group,C+,357,unregistered,0.54593853,0,10,79,12.639526,77.885691,FALSE,FALSE
Trump,D,2020-04-16,2020-04-21,Global Strategy Group/GBAO (Navigator Research),B/C,70.84,registered voter,0.04590136,0,9,88,9.6884352,86.994922,TRUE,FALSE
Trump,D,2020-04-18,2020-04-19,Morning Consult,B,774,registered voter,0.36934787,0,11,82,10.171043,85.0015,TRUE,FALSE
Trump,D,2020-04-16,2020-04-22,UCLA Nationscape,NA,2800,unregistered,0.33276269000000003,0,20,75,15.926265,79.754654,FALSE,FALSE
Trump,D,2020-04-19,2020-04-19,Climate Nexus,NA,910,registered voter,0.80934204,0,20,78,18.226807,79.499358,TRUE,FALSE
Trump,D,2020-04-19,2020-04-21,YouGov,B+,507,unregistered,0.30707911,0,19,77,18.208881,78.732777,FALSE,FALSE
Trump,D,2020-04-17,2020-04-22,Global Strategy Group/GBAO (Navigator Research),B/C,214.62,registered voter,0.13861003,0,10,86,10.688435,84.994922,TRUE,FALSE
Trump,D,2020-04-19,2020-04-20,Harris Insights & Analytics,B+,354,registered voter,0.33183442,0,26,74,20.590575,78.569725,TRUE,FALSE
Trump,D,2020-04-14,2020-04-28,Gallup,B+,333,unregistered,0.64412069,0,11,89,11.435774,87.793786,FALSE,FALSE
Trump,D,2020-04-20,2020-04-22,YouGov,B+,647,unregistered,0.39580354,0,14,86,13.208881,87.732777,FALSE,FALSE
Trump,D,2020-04-21,2020-04-21,Data for Progress,B,458,unregistered,0.5153567,0,14.76,83.4,13.371225,85.167987,FALSE,FALSE
Trump,D,2020-04-18,2020-04-25,Firehouse Strategies/Ãptimus,NA,236.25,unregistered,0.17435411,0,18.7,81.2,15.99919,82.695576,FALSE,FALSE
Trump,D,2020-04-17,2020-04-26,PureSpectrum,NA,8251.56,unregistered,1.2361899,0,17,67,15.999268,73.141252,FALSE,FALSE
Trump,D,2020-04-20,2020-04-23,Global Strategy Group/GBAO (Navigator Research),B/C,106.05,registered voter,0.06852827,0,13,85,13.688435,83.994922,TRUE,FALSE
Trump,D,2020-04-21,2020-04-25,Suffolk University,B+,353,registered voter,0.6946117,0,12,85,12.921144,83.77887,TRUE,FALSE
Trump,D,2020-04-21,2020-04-24,Global Strategy Group/GBAO (Navigator Research),B/C,108.675,registered voter,0.07012103,0,13,84,13.688435,82.994922,TRUE,FALSE
Trump,D,2020-04-21,2020-04-26,ABC News/The Washington Post,A+,322.56,unregistered,0.6372781,0,17,83,16.59009,82.781705,FALSE,FALSE
Trump,D,2020-04-21,2020-04-26,Marist College,A,331.89,registered voter,0.69479204,0,11,87,12.594052,84.858852,TRUE,FALSE
Trump,D,2020-04-22,2020-04-27,Global Strategy Group/GBAO (Navigator Research),B/C,72.17,registered voter,0.04638927,0,13,84,13.688435,82.994922,TRUE,FALSE
Trump,D,2020-04-21,2020-04-28,Firehouse Strategies/Ãptimus,NA,310.45,unregistered,0.20447792,0,18.1,81.9,15.39919,83.395576,FALSE,FALSE
Trump,D,2020-04-24,2020-04-26,YouGov,B+,363,unregistered,0.23276748,0,17,81,16.208881,82.732777,FALSE,FALSE
Trump,D,2020-04-24,2020-04-26,Morning Consult,B,834,unregistered,0.39821464,0,15,77,14.171043,80.0015,FALSE,FALSE
Trump,D,2020-04-23,2020-04-28,Global Strategy Group/GBAO (Navigator Research),B/C,70.84,registered voter,0.04532303,0,14,84,14.688435,82.994922,TRUE,FALSE
Trump,D,2020-04-23,2020-04-29,UCLA Nationscape,NA,2800,unregistered,0.33034766,0,16,80,11.926265,84.754654,FALSE,FALSE
Trump,D,2020-04-26,2020-04-28,Emerson College,A-,438,registered voter,0.84696346,0,13.2,81.5,12.988285,83.194823,TRUE,FALSE
Trump,D,2020-04-24,2020-04-29,Global Strategy Group/GBAO (Navigator Research),B/C,210.84,registered voter,0.13456466,0,14,84,14.688435,82.994922,TRUE,FALSE
Trump,D,2020-04-26,2020-04-28,YouGov,B+,535,unregistered,0.34564776,0,18,78,17.208881,79.732777,FALSE,FALSE
Trump,D,2020-04-25,2020-04-29,Change Research,B-,413.6678,likely voter,0.64426252,0,3.49,96.51,4.9919871,94.072809,TRUE,TRUE
Trump,D,2020-04-28,2020-04-28,Data for Progress,B,473,unregistered,0.50939454,0,11.03,85.76,9.6412247,87.527987,FALSE,FALSE
Trump,D,2020-04-25,2020-05-02,Firehouse Strategies/Ãptimus,NA,235.59375,unregistered,0.14149691,0,20.6,79.4,17.89919,80.895576,FALSE,FALSE
Trump,D,2020-04-27,2020-04-30,Global Strategy Group/GBAO (Navigator Research),B/C,105.84,registered voter,0.067481,0,14,84,14.688435,82.994922,TRUE,FALSE
Trump,D,2020-04-29,2020-04-30,Ipsos,B-,161,unregistered,0.09594662,0,10,90,9.877775,89.503988,FALSE,FALSE
Trump,D,2020-04-28,2020-05-01,Global Strategy Group/GBAO (Navigator Research),B/C,107.31,registered voter,0.06813738,0,14,84,14.688435,82.994922,TRUE,FALSE
Trump,D,2020-04-28,2020-05-03,ABC News/The Washington Post,A+,331.65,unregistered,0.65372238,0,19,81,18.59009,80.781705,FALSE,FALSE
Trump,D,2020-04-27,2020-05-04,Ipsos,B-,2830.1,unregistered,1.6513815,0,12,88,11.877775,87.503988,FALSE,FALSE
Trump,D,2020-04-29,2020-05-04,Global Strategy Group/GBAO (Navigator Research),B/C,70.98,registered voter,0.04465786,0,13,85,13.688435,83.994922,TRUE,FALSE
Trump,D,2020-05-01,2020-05-03,Morning Consult,B,852,unregistered,0.40323684,0,13,73,12.171043,76.0015,FALSE,FALSE
Trump,D,2020-04-30,2020-05-04,Monmouth University,A,282,unregistered,0.58715646,0,9,88,9.9308934,87.770735,FALSE,FALSE
Trump,D,2020-04-29,2020-05-05,Pew Research Center,B/C,6182,unregistered,2.8209086,0,11,NA,11.941087,NA,FALSE,FALSE
Trump,D,2020-04-28,2020-05-05,Firehouse Strategies/Ãptimus,NA,311.325,unregistered,0.17801628,0,18.8,81.2,16.09919,82.695576,FALSE,FALSE
Trump,D,2020-05-01,2020-05-03,YouGov,B+,348,unregistered,0.22751788,0,21,72,20.208881,73.732777,FALSE,FALSE
Trump,D,2020-04-30,2020-05-05,Global Strategy Group/GBAO (Navigator Research),B/C,70.35,registered voter,0.04393864,0,12,86,12.688435,84.994922,TRUE,FALSE
Trump,D,2020-05-02,2020-05-03,Morning Consult,B,804,registered voter,0.38073863,0,10,80,9.1710426,83.0015,TRUE,FALSE
Trump,D,2020-04-30,2020-05-06,UCLA Nationscape,NA,2800,unregistered,0.32951148,0,15,82,10.926265,86.754654,FALSE,FALSE
Trump,D,2020-05-02,2020-05-05,Civiqs,B-,510.18,unregistered,0.72056725,0,5,93,8.491933,89.67395,FALSE,FALSE
Trump,D,2020-05-01,2020-05-06,Global Strategy Group/GBAO (Navigator Research),B/C,212.94,registered voter,0.1323145,0,10,88,10.688435,86.994922,TRUE,FALSE
Trump,D,2020-05-03,2020-05-05,YouGov,B+,523,unregistered,0.3411115,0,15,80,14.208881,81.732777,FALSE,FALSE
Trump,D,2020-05-05,2020-05-05,Data for Progress,B,413,unregistered,0.44681275,0,10.19,86.48,8.8012247,88.247987,FALSE,FALSE
Trump,D,2020-05-04,2020-05-05,YouGov,B+,577,unregistered,0.37678679,0,14,82,13.208881,83.732777,FALSE,FALSE
Trump,D,2020-05-04,2020-05-07,Global Strategy Group/GBAO (Navigator Research),B/C,106.05,registered voter,0.06592844,0,11,86,11.688435,84.994922,TRUE,FALSE
Trump,D,2020-05-02,2020-05-09,Firehouse Strategies/Ãptimus,NA,219.1875,unregistered,0.12226497,0,16.8,83.2,14.09919,84.695576,FALSE,FALSE
Trump,D,2020-05-05,2020-05-08,Global Strategy Group/GBAO (Navigator Research),B/C,107.31,registered voter,0.06658404,0,13,85,13.688435,83.994922,TRUE,FALSE
Trump,D,2020-05-06,2020-05-07,Ipsos,B-,168,unregistered,0.11762427,0,8,92,7.877775,91.503988,FALSE,FALSE
Trump,D,2020-05-05,2020-05-10,ABC News/The Washington Post,A+,322.24,unregistered,0.64621041,0,18,82,17.59009,81.781705,FALSE,FALSE
Trump,D,2020-05-06,2020-05-11,Global Strategy Group/GBAO (Navigator Research),B/C,73.1,registered voter,0.0448901,0,13,84,13.688435,82.994922,TRUE,FALSE
Trump,D,2020-05-07,2020-05-10,SSRS,C,378.08,unregistered,0.50433799,0,8,90,10.337977,87.170152,FALSE,FALSE
Trump,D,2020-05-05,2020-05-12,Firehouse Strategies/Ãptimus,NA,294.175,unregistered,0.1610176,0,18.1,81.9,15.39919,83.395576,FALSE,FALSE
Trump,D,2020-05-08,2020-05-10,YouGov,B+,351,unregistered,0.2288902,0,19,77,18.208881,78.732777,FALSE,FALSE
Trump,D,2020-05-08,2020-05-10,Morning Consult,B,791,unregistered,0.3776017,0,14,76,13.171043,79.0015,FALSE,FALSE
Trump,D,2020-05-07,2020-05-13,UCLA Nationscape,NA,2800,unregistered,0.32951148,0,20,76,15.926265,80.754654,FALSE,FALSE
Trump,D,2020-05-07,2020-05-12,Global Strategy Group/GBAO (Navigator Research),B/C,70.63,registered voter,0.0431519,0,12,85,12.688435,83.994922,TRUE,FALSE
Trump,D,2020-05-10,2020-05-12,YouGov,B+,570,unregistered,0.36832998,0,15,81,14.208881,82.732777,FALSE,FALSE
Trump,D,2020-05-08,2020-05-13,Global Strategy Group/GBAO (Navigator Research),B/C,212.1,registered voter,0.12916789,0,10,86,10.688435,84.994922,TRUE,FALSE
Trump,D,2020-05-12,2020-05-12,Data for Progress,B,349,unregistered,0.38808962,0,13.5,78.92,12.111225,80.687987,FALSE,FALSE
Trump,D,2020-05-11,2020-05-13,YouGov,B+,641,unregistered,0.41454186,0,12,87,11.208881,88.732777,FALSE,FALSE
Trump,D,2020-05-11,2020-05-14,Global Strategy Group/GBAO (Navigator Research),B/C,106.05,registered voter,0.06485042,0,11,86,11.688435,84.994922,TRUE,FALSE
Trump,D,2020-05-09,2020-05-16,Firehouse Strategies/Ãptimus,NA,237.16875,unregistered,0.12879733,0,19.6,80.4,16.89919,81.895576,FALSE,FALSE
Trump,D,2020-05-13,2020-05-14,Harris Insights & Analytics,B+,352,registered voter,0.43197924,0,25,75,19.590575,79.569725,TRUE,FALSE
Trump,D,2020-05-13,2020-05-14,Harris Insights & Analytics,B+,683,registered voter,0.83818698,0,24,76,18.590575,80.569725,TRUE,FALSE
Trump,D,2020-05-12,2020-05-15,Global Strategy Group/GBAO (Navigator Research),B/C,326.0475,registered voter,0.19944342,0,10,88,10.688435,86.994922,TRUE,FALSE
Trump,D,2020-05-15,2020-05-17,YouGov,B+,344,unregistered,0.22523588,0,16,79,15.208881,80.732777,FALSE,FALSE
Trump,D,2020-05-14,2020-05-18,AP-NORC,NA,454.08,unregistered,0.78144537,0,8,NA,9.5944732,NA,FALSE,FALSE
Trump,D,2020-05-15,2020-05-17,Morning Consult,B,785,registered voter,0.36241058,0,11,84,10.171043,87.0015,TRUE,FALSE
Trump,D,2020-05-14,2020-05-18,Quinnipiac University,A-,476.28,registered voter,0.87282416,0,7,91,9.3637349,88.328424,TRUE,FALSE
Trump,D,2020-05-13,2020-05-18,Kaiser Family Foundation,NA,366,unregistered,0.73513174,0,15,84,14.672957,84.18685,FALSE,FALSE
Trump,D,2020-05-12,2020-05-19,Firehouse Strategies/Ãptimus,NA,316.925,unregistered,0.1742802,0,18.2,81.8,15.49919,83.295576,FALSE,FALSE
Trump,D,2020-05-15,2020-05-18,Morning Consult,B,764,registered voter,0.35319848,0,6,89,5.1710426,92.0015,TRUE,FALSE
Trump,D,2020-05-14,2020-05-20,UCLA Nationscape,NA,2800,unregistered,0.32951148,0,16,80,11.926265,84.754654,FALSE,FALSE
Trump,D,2020-05-15,2020-05-18,Global Strategy Group/GBAO (Navigator Research),B/C,434.73,registered voter,0.26868991,0,11,86,11.688435,84.994922,TRUE,FALSE
Trump,D,2020-05-17,2020-05-19,YouGov,B+,534,unregistered,0.34830425,0,16,79,15.208881,80.732777,FALSE,FALSE
Trump,D,2020-05-17,2020-05-20,American Research Group,C+,355,unregistered,0.54285055,0,8,83,10.639526,81.885691,FALSE,FALSE
Trump,D,2020-05-17,2020-05-20,Fox News/Beacon Research/Shaw & Co. Research,A,543.15,registered voter,1.0474025,0,12,87,10.580906,88.038449,TRUE,FALSE
Trump,D,2020-05-19,2020-05-19,Data for Progress,B,397,unregistered,0.4594831,0,12.12,86.97,10.731225,88.737987,FALSE,FALSE
Trump,D,2020-05-16,2020-05-23,Firehouse Strategies/Ãptimus,NA,236.5125,unregistered,0.13682478,0,19.6,80.5,16.89919,81.995576,FALSE,FALSE
Trump,D,2020-05-20,2020-05-21,YouGov,B+,556,unregistered,0.36469679,0,13,84,12.208881,85.732777,FALSE,FALSE
Trump,D,2020-05-20,2020-05-21,Ipsos,B-,268,unregistered,0.31291313,0,7,92,6.877775,91.503988,FALSE,FALSE
Trump,D,2020-05-20,2020-05-25,Fairleigh Dickinson University (PublicMind),A/B,393,unregistered,0.76867096,0,11,89,11.15621,88.34879,FALSE,FALSE
Trump,D,2020-05-21,2020-05-25,Global Strategy Group/GBAO (Navigator Research),B/C,425.04,registered voter,0.27714326,0,8,89,8.6884352,87.994922,TRUE,FALSE
Trump,D,2020-05-21,2020-05-25,Morning Consult,B,761,unregistered,0.35227886,0,12,84,11.171043,87.0015,FALSE,FALSE
Trump,D,2020-05-19,2020-05-26,Firehouse Strategies/Ãptimus,NA,634.9,unregistered,0.39013638,0,18.3,81.7,15.59919,83.195576,FALSE,FALSE
Trump,D,2020-05-22,2020-05-24,YouGov,B+,333,unregistered,0.21852918,0,14,83,13.208881,84.732777,FALSE,FALSE
Trump,D,2020-05-22,2020-05-26,Morning Consult,B,785,registered voter,0.36356995,0,7,90,6.1710426,93.0015,TRUE,FALSE
Trump,D,2020-05-21,2020-05-27,UCLA Nationscape,NA,2800,unregistered,0.32951148,0,19,76,14.926265,80.754654,FALSE,FALSE
Trump,D,2020-05-21,2020-05-27,TargetSmart/William & Mary,B/C,415,registered voter,0.6481784,0,16,82,15.232935,82.636949,TRUE,FALSE
Trump,D,2020-05-21,2020-05-26,McLaughlin & Associates,C/D,360,likely voter,0.46993287,0,14,84,12.421883,85.199939,TRUE,TRUE
Trump,D,2020-05-23,2020-05-26,YouGov,B+,472,unregistered,0.3101528,0,14,84,13.208881,85.732777,FALSE,FALSE
Trump,D,2020-05-26,2020-05-26,Data for Progress,B,343,unregistered,0.42892164,0,12.02,82.1,10.631225,83.867987,FALSE,FALSE
Trump,D,2020-05-25,2020-05-28,ABC News/The Washington Post,A+,310.31,unregistered,0.65687829,0,14,85,13.59009,84.781705,FALSE,FALSE
